,date,sales,counts,clv,cust,recency,frequency,T,monetary_value
410,1998-01-02,104.96,20,1383.0125029473113,411,365,19,544,88.465
411,1998-01-17,10.49,2,0.0,412,372,1,536,22.9
412,1997-01-02,25.94,1,0.0,413,0,0,544,25.94
413,1997-02-12,43.95,1,0.0,414,0,0,503,43.95
414,1997-01-02,31.99,1,0.0,415,0,0,544,31.99
415,1997-01-02,47.98,1,0.0,416,0,0,544,47.98
416,1997-09-04,29.73,4,144.38750489706456,417,245,3,544,53.745
417,1997-01-02,24.98,1,0.0,418,0,0,544,24.98
418,1997-01-02,108.72,1,0.0,419,0,0,544,108.72
419,1997-01-02,16.36,1,0.0,420,0,0,544,16.36
420,1997-07-01,124.29,5,137.21164015432538,421,180,4,544,41.36600000000001
421,1997-05-14,113.35,5,112.01504682639845,422,132,4,544,43.06399999999999
422,1997-01-02,24.99,1,0.0,423,0,0,544,24.99
423,1998-06-10,14.49,8,184.36192774193185,424,524,7,544,36.7425
424,1997-01-02,14.99,1,0.0,425,0,0,544,14.99
425,1997-01-02,10.99,1,0.0,426,0,0,544,10.99
426,1997-01-02,11.97,1,0.0,427,0,0,544,11.97
427,1997-01-02,14.99,1,0.0,428,0,0,544,14.99
428,1998-06-14,59.49,3,13.012395469526286,429,528,2,544,34.13333333333333
429,1998-05-13,30.98,4,27.409386123984728,430,486,3,534,45.8875
430,1998-06-16,57.46,6,180.6707748863172,431,530,5,544,50.60166666666667
431,1997-01-02,64.44,1,0.0,432,0,0,544,64.44
432,1998-06-15,85.45,7,157.41576017022064,433,523,6,538,40.705714285714286
433,1997-01-02,33.31,1,0.0,434,0,0,544,33.31
434,1997-01-02,40.7,1,0.0,435,0,0,544,40.7
435,1997-05-29,13.97,5,93.70873606805898,436,147,4,544,31.654000000000003
436,1997-01-02,28.13,1,0.0,437,0,0,544,28.13
437,1997-01-02,24.96,1,0.0,438,0,0,544,24.96
438,1997-01-02,41.11,1,0.0,439,0,0,544,41.11
439,1997-01-02,14.96,1,0.0,440,0,0,544,14.96
440,1998-06-03,24.48,10,164.01183811870243,441,513,9,540,21.925
441,1997-01-02,14.79,1,0.0,442,0,0,544,14.79
442,1997-01-17,24.99,2,1.8196651445637528,443,15,1,544,19.99
443,1997-01-02,13.97,1,0.0,444,0,0,544,13.97
444,1998-03-22,33.97,8,111.50066191853716,445,444,7,544,25.0875
445,1998-06-29,15.49,6,60.796774658460464,446,543,5,544,18.705
446,1997-01-02,19.94,1,0.0,447,0,0,544,19.94
447,1997-01-02,36.71,1,0.0,448,0,0,544,36.71
448,1997-01-18,35.31,2,3.225883770582593,449,15,1,543,42.49500000000001
449,1997-06-09,38.9,2,14.835309567566224,450,158,1,544,29.83
450,1997-01-18,24.99,1,0.0,451,0,0,528,24.99
451,1997-03-06,11.77,2,4.248915263438311,452,63,1,544,12.37
452,1997-05-20,123.71,2,34.59123124095955,453,132,1,538,90.58
453,1997-11-10,12.49,4,67.84159547411974,454,312,3,544,23.07
454,1997-11-20,15.49,7,452.3197156412395,456,244,6,466,68.36142857142858
455,1997-01-10,131.49,3,13.843574061423665,457,8,2,544,169.75333333333333
456,1998-05-12,38.49,6,36.467142925462944,458,478,5,527,15.35
457,1997-01-03,23.99,1,0.0,459,0,0,543,23.99
458,1997-01-22,34.98,2,3.2105383745885394,460,20,1,544,32.48
459,1997-10-28,109.41,2,57.97685830706696,461,229,1,474,82.24
460,1997-01-02,17.3,1,0.0,462,0,0,544,17.3
461,1997-01-11,15.76,2,1.936359319951148,463,9,1,544,34.525
462,1998-06-13,21.57,5,75.5156214023379,464,527,4,544,34.634
463,1997-04-07,42.98,2,14.008309846026327,465,95,1,544,42.98
464,1997-02-27,28.93,2,8.203190118581114,466,56,1,544,36.955
465,1997-01-15,15.96,2,1.303545066051199,467,13,1,544,13.865
466,1997-09-14,25.98,3,64.53483419562043,468,175,2,464,26.28333333333333
467,1997-01-02,11.97,1,0.0,469,0,0,544,11.97
468,1997-01-02,15.76,1,0.0,470,0,0,544,15.76
469,1997-02-15,44.36,2,13.5270941098699,471,44,1,544,83.89500000000002
470,1997-02-01,32.35,3,24.304662869091807,472,30,2,544,52.67666666666667
471,1997-01-02,34.97,1,0.0,473,0,0,544,34.97
472,1998-02-15,43.47,3,15.120959482504635,474,409,2,544,40.68666666666667
473,1997-01-02,43.13,1,0.0,475,0,0,544,43.13
474,1997-01-02,13.97,1,0.0,476,0,0,544,13.97
475,1997-01-02,21.99,1,0.0,477,0,0,544,21.99
476,1997-01-02,14.37,1,0.0,478,0,0,544,14.37
477,1997-01-02,17.9,1,0.0,479,0,0,544,17.9
478,1997-01-02,13.99,1,0.0,480,0,0,544,13.99
479,1997-01-02,13.97,1,0.0,481,0,0,544,13.97
480,1997-01-03,15.76,1,0.0,482,0,0,543,15.76
481,1997-01-17,24.99,1,0.0,483,0,0,529,24.99
482,1998-05-31,12.99,5,0.0,484,506,4,536,23.498
483,1998-04-29,82.94,15,639.5073513358274,485,482,14,544,76.98533333333334
484,1997-01-02,20.0,1,0.0,486,0,0,544,20.0
485,1997-01-03,11.77,1,0.0,487,0,0,543,11.77
486,1998-01-21,15.49,2,0.0,488,384,1,544,16.395
487,1997-01-17,13.97,2,2.46702975924334,489,15,1,544,30.485
488,1997-11-11,15.99,2,12.522987857640615,490,313,1,544,13.88
489,1997-01-02,15.76,1,0.0,491,0,0,544,15.76
490,1998-06-08,23.76,10,143.86527134523894,492,522,9,544,20.337
491,1997-01-02,28.34,1,0.0,493,0,0,544,28.34
492,1997-01-02,13.77,1,0.0,494,0,0,544,13.77
493,1997-01-05,43.11,2,1.2116797268224415,495,3,1,544,36.035
494,1997-10-22,12.99,2,15.137932646883652,496,293,1,544,19.56
495,1997-01-02,11.77,1,0.0,497,0,0,544,11.77
496,1997-01-25,40.7,2,5.933287247282995,498,23,1,544,60.06500000000001
497,1998-06-21,110.38,110,2420.9324050617474,499,535,109,544,39.804999999999964
498,1997-01-02,21.74,1,0.0,500,0,0,544,21.74
499,1997-01-02,30.39,1,0.0,501,0,0,544,30.39
500,1997-10-09,16.99,2,13.112673362871876,502,280,1,544,16.174999999999994
501,1997-01-02,15.36,1,0.0,503,0,0,544,15.36
502,1997-12-09,138.42,3,118.7892821887921,504,341,2,544,65.57666666666667
503,1997-12-26,12.99,3,40.14876012544593,505,358,2,544,18.96
504,1997-03-08,25.78,1,0.0,506,0,0,479,25.78
505,1997-01-02,13.97,1,0.0,507,0,0,544,13.97
506,1997-06-12,10.77,2,8.687861561892378,508,161,1,544,13.265
507,1997-01-02,15.7,1,0.0,509,0,0,544,15.7
508,1997-01-02,11.99,1,0.0,510,0,0,544,11.99
509,1997-01-02,28.76,1,0.0,511,0,0,544,28.76
510,1997-01-02,11.77,1,0.0,512,0,0,544,11.77
511,1997-01-07,12.97,1,0.0,513,0,0,539,12.97
512,1997-01-02,11.77,1,0.0,514,0,0,544,11.77
513,1997-01-02,19.94,1,0.0,515,0,0,544,19.94
514,1997-01-02,14.99,1,0.0,516,0,0,544,14.99
515,1997-01-03,9.98,1,0.0,517,0,0,543,9.98
516,1997-01-03,14.96,1,0.0,518,0,0,543,14.96
517,1998-06-14,17.49,8,104.29827740365843,519,528,7,544,27.7675
518,1997-01-03,24.98,1,0.0,520,0,0,543,24.98
519,1997-01-03,27.13,1,0.0,521,0,0,543,27.13
520,1997-01-03,23.99,1,0.0,522,0,0,543,23.99
521,1997-10-24,6.49,5,89.57351583516031,523,294,4,543,23.346
522,1997-01-03,11.99,1,0.0,524,0,0,543,11.99
523,1997-09-12,27.99,2,14.596587113671294,525,252,1,543,20.38
524,1997-01-03,52.68,1,0.0,526,0,0,543,52.68
525,1997-01-08,14.79,1,0.0,527,0,0,538,14.79
526,1997-01-03,71.44,1,0.0,528,0,0,543,71.44
527,1997-01-03,8.97,1,0.0,529,0,0,543,8.97
528,1997-01-03,11.97,1,0.0,530,0,0,543,11.97
529,1997-01-03,58.99,1,0.0,531,0,0,543,58.99
530,1997-01-03,15.9,1,0.0,532,0,0,543,15.9
531,1997-01-03,29.58,1,0.0,533,0,0,543,29.58
532,1997-01-03,11.77,1,0.0,534,0,0,543,11.77
533,1997-02-12,13.97,1,0.0,535,0,0,503,13.97
534,1997-01-03,26.69,1,0.0,536,0,0,543,26.69
535,1997-01-03,14.37,1,0.0,537,0,0,543,14.37
536,1997-01-03,9.99,1,0.0,538,0,0,543,9.99
537,1997-06-17,12.25,2,10.175736442712369,539,163,1,541,16.619999999999994
538,1997-01-03,13.97,1,0.0,540,0,0,543,13.97
539,1997-01-03,51.3,1,0.0,541,0,0,543,51.3
540,1997-01-03,45.67,1,0.0,542,0,0,543,45.67
541,1997-01-03,37.98,1,0.0,543,0,0,543,37.98
542,1997-03-06,14.96,1,0.0,544,0,0,481,14.96
543,1997-10-25,92.43,4,215.80816146863117,545,295,3,543,80.33500000000002
544,1998-05-28,22.49,5,368.90361556923864,546,510,4,543,137.092
545,1998-05-07,14.49,11,64.95412528950219,547,489,10,543,25.90818181818182
546,1998-05-11,12.58,8,32.62885064139126,548,493,7,543,18.9325
547,1997-04-16,24.96,2,12.385027550945544,549,89,1,529,35.72
548,1997-01-03,23.95,1,0.0,550,0,0,543,23.95
549,1997-01-03,125.02,1,0.0,551,0,0,543,125.02
550,1997-01-03,24.96,1,0.0,552,0,0,543,24.96
551,1997-01-03,15.75,1,0.0,553,0,0,543,15.75
552,1997-01-07,60.27,1,0.0,554,0,0,539,60.27
553,1997-01-03,39.48,1,0.0,555,0,0,543,39.48
554,1997-01-17,144.83,2,6.534444557008983,556,14,1,543,101.14
555,1997-01-04,29.6,1,0.0,557,0,0,542,29.6
556,1997-01-03,49.67,1,0.0,558,0,0,543,49.67
557,1998-06-01,54.85,3,55.57455827170704,559,512,2,541,81.09
558,1997-01-03,44.97,1,0.0,560,0,0,543,44.97
559,1998-06-09,23.99,11,128.07107605449698,561,522,10,543,32.83727272727273
560,1997-06-23,14.96,2,8.530326885353242,562,171,1,543,11.965
561,1997-06-24,23.7,2,14.589175643799017,563,135,1,506,26.2
562,1998-05-31,12.99,24,419.1165394461128,564,513,23,543,27.41125000000001
563,1997-04-15,29.33,2,19.490180886084218,565,102,1,543,59.49
564,1998-03-23,25.47,4,81.65895863777588,566,444,3,543,39.0975
565,1998-04-27,40.97,5,0.0,567,479,4,543,58.373999999999995
566,1998-06-24,28.48,4,8.060285603312296,568,537,3,543,19.75
567,1997-10-28,41.97,3,68.69010069715863,569,276,2,521,33.74333333333333
568,1998-01-30,57.55,3,47.69387725000055,570,384,2,535,72.05666666666667
569,1997-02-12,9.77,2,4.879270115661497,571,40,1,543,26.75
570,1998-06-16,19.48,7,106.85598104609407,572,529,6,543,24.76857142857143
571,1997-10-15,5.98,3,26.51596395677976,573,273,2,531,10.573333333333334
572,1997-03-27,13.97,2,8.709641159451031,574,83,1,543,26.435
573,1997-01-03,19.99,1,0.0,575,0,0,543,19.99
574,1997-01-03,14.99,1,0.0,576,0,0,543,14.99
575,1997-01-03,29.99,1,0.0,577,0,0,543,29.99
576,1997-01-03,15.96,1,0.0,578,0,0,543,15.96
577,1997-01-03,13.9,1,0.0,579,0,0,543,13.9
578,1997-01-03,15.36,1,0.0,580,0,0,543,15.36
579,1997-01-03,14.37,1,0.0,581,0,0,543,14.37
580,1997-11-06,24.48,3,70.55789944283394,582,307,2,543,37.15
581,1998-02-09,48.95,6,67.51273810484615,583,402,5,543,34.405
582,1997-01-17,11.77,1,0.0,584,0,0,529,11.77
583,1998-05-16,43.06,12,225.7026179343173,585,498,11,543,27.430000000000003
584,1997-11-18,64.95,33,2411.089442728972,586,319,32,543,86.35272727272722
585,1997-09-12,25.98,6,166.1241669776833,587,252,5,543,36.74333333333333
586,1997-01-03,40.3,1,0.0,588,0,0,543,40.3
587,1997-12-19,41.47,3,56.21149428597885,589,350,2,543,28.39
588,1998-01-06,12.99,2,0.0,590,362,1,537,21.16
589,1998-05-19,12.99,3,0.0,591,501,2,543,13.78
590,1997-04-28,58.43,3,63.415075131992594,592,115,2,543,40.41333333333333
591,1998-06-07,39.96,8,97.16059424245842,593,520,7,543,25.4825
592,1997-01-17,31.32,1,0.0,594,0,0,529,31.32
593,1997-12-21,15.49,3,59.20124931391211,595,351,2,542,30.05
594,1997-09-20,32.48,3,58.531753943417385,596,260,2,543,30.44
595,1997-06-20,13.97,3,28.17242801814132,597,168,2,543,13.236666666666665
596,1997-11-09,37.97,3,53.556192971228896,598,310,2,543,27.03333333333333
597,1997-08-31,11.77,2,14.102515251298131,599,240,1,543,20.055
598,1997-01-03,15.36,1,0.0,600,0,0,543,15.36
599,1997-02-06,9.77,2,2.2686798755288407,601,34,1,543,9.77
600,1997-08-01,142.9,3,210.61577344839046,602,210,2,543,124.86666666666667
601,1997-01-03,24.13,1,0.0,603,0,0,543,24.13
602,1997-01-03,68.97,1,0.0,604,0,0,543,68.97
603,1997-01-03,53.68,1,0.0,605,0,0,543,53.68
604,1998-03-26,19.99,2,0.0,606,447,1,543,19.99
605,1997-01-03,81.96,1,0.0,607,0,0,543,81.96
606,1998-06-05,59.95,6,22.38183576184328,608,502,5,527,35.76666666666667
607,1997-12-08,41.99,8,388.1815820255314,609,339,7,543,61.04125
608,1998-05-21,63.96,4,30.848159884417182,610,494,3,534,30.915
609,1997-10-08,13.99,2,11.438765736968017,611,278,1,543,12.88
610,1997-01-03,12.49,1,0.0,612,0,0,543,12.49
611,1997-06-16,19.99,3,33.36067210481323,613,164,2,543,16.656666666666666
612,1998-04-03,13.98,4,2.0960558677703323,614,455,3,543,13.1475
613,1997-01-27,14.79,2,3.4627221269226243,615,17,1,536,39.455
614,1998-06-04,14.99,3,12.10259767436909,616,517,2,543,16.046666666666667
615,1997-01-03,29.92,1,0.0,617,0,0,543,29.92
616,1997-06-20,30.92,2,18.71622662859151,618,168,1,543,38.105
617,1998-05-19,22.99,36,803.9501551754843,619,470,35,512,28.47250000000001
618,1997-01-03,13.77,1,0.0,620,0,0,543,13.77
619,1997-01-14,14.37,2,1.2858902551433091,621,11,1,543,16.134999999999998
620,1997-01-03,59.97,1,0.0,622,0,0,543,59.97
621,1997-01-03,32.72,1,0.0,623,0,0,543,32.72
622,1997-10-22,33.98,6,166.45752568052302,624,292,5,543,36.145
623,1997-10-24,29.48,2,15.77628789271189,625,294,1,543,20.625
624,1998-05-19,53.13,4,94.51555697761937,626,467,3,509,96.9675
625,1997-01-03,15.76,1,0.0,627,0,0,543,15.76
626,1997-01-03,21.99,1,0.0,628,0,0,543,21.99
627,1998-05-01,68.96,6,111.45737630872034,629,483,5,543,45.77166666666667
628,1997-01-03,37.47,1,0.0,630,0,0,543,37.47
629,1998-04-15,12.58,3,0.0,631,467,2,543,13.773333333333332
630,1997-02-07,13.97,2,2.913415734118848,632,35,1,543,14.665
631,1997-07-25,23.54,6,171.9703230127564,633,203,5,543,40.70499999999999
632,1997-02-08,13.97,1,0.0,634,0,0,507,13.97
633,1998-04-26,49.97,8,334.8054508126033,635,478,7,543,74.82125
634,1997-01-03,27.92,1,0.0,636,0,0,543,27.92
635,1997-01-03,12.97,1,0.0,637,0,0,543,12.97
636,1998-06-03,12.49,2,0.0,638,516,1,543,21.24
637,1997-01-08,13.97,2,0.7633571165566141,639,5,1,543,13.97
638,1997-01-03,15.36,1,0.0,640,0,0,543,15.36
639,1997-01-03,35.12,1,0.0,641,0,0,543,35.12
640,1997-01-14,16.99,1,0.0,642,0,0,532,16.99
641,1998-04-30,20.26,10,63.04006060296006,643,482,9,543,25.566999999999997
642,1997-01-03,9.77,1,0.0,644,0,0,543,9.77
643,1998-03-19,36.99,4,44.299718682318364,645,439,3,542,25.295
644,1998-02-10,12.99,3,11.05815938585876,646,403,2,543,13.573333333333332
645,1997-06-30,58.0,2,18.500124516637467,647,178,1,543,35.985
646,1997-01-10,44.98,2,2.759746232765727,648,7,1,543,62.47
647,1997-12-08,33.98,2,18.851979639807716,649,339,1,543,24.47
648,1997-01-03,15.36,1,0.0,650,0,0,543,15.36
649,1997-01-03,24.99,1,0.0,651,0,0,543,24.99
650,1997-01-03,11.77,1,0.0,652,0,0,543,11.77
651,1998-04-23,30.98,4,59.355459692515176,653,475,3,543,30.6625
652,1997-04-28,39.11,2,14.492735827924681,654,115,1,543,37.61
653,1997-05-31,29.92,2,15.079966279183015,655,148,1,543,31.955
654,1998-04-11,20.98,3,0.0,656,463,2,543,56.63
655,1997-01-03,71.49,1,0.0,657,0,0,543,71.49
656,1997-01-03,14.96,1,0.0,658,0,0,543,14.96
657,1998-06-03,65.46,17,368.02870169930895,659,516,16,543,39.411764705882355
658,1997-01-03,9.97,1,0.0,660,0,0,543,9.97
659,1997-01-03,12.77,1,0.0,661,0,0,543,12.77
660,1998-03-12,21.49,5,47.33962457179077,662,433,4,543,30.742000000000008
661,1998-06-22,24.98,11,63.63329133455396,663,533,10,541,22.007272727272724
662,1997-01-03,23.54,1,0.0,664,0,0,543,23.54
663,1997-01-03,11.97,1,0.0,665,0,0,543,11.97
664,1997-06-21,33.51,2,12.484785475553501,666,169,1,543,22.14
665,1997-07-30,69.64,4,145.06752291392817,667,208,3,543,55.16
666,1997-03-26,51.98,2,16.57077950504165,668,82,1,543,59.515
667,1997-01-03,26.14,1,0.0,669,0,0,543,26.14
668,1998-06-09,27.47,4,14.926968083512895,670,521,3,542,25.8825
669,1997-12-19,13.99,2,12.574493185483698,671,350,1,543,12.88
670,1997-06-28,15.36,2,11.376222758280747,672,176,1,543,18.65
671,1997-01-03,14.77,1,0.0,673,0,0,543,14.77
672,1997-08-03,30.92,8,125.43397304975771,674,209,7,540,21.283750000000005
673,1997-01-03,24.99,1,0.0,675,0,0,543,24.99
674,1997-01-03,22.54,1,0.0,676,0,0,543,22.54
675,1997-01-03,58.98,1,0.0,677,0,0,543,58.98
676,1997-01-03,15.36,1,0.0,678,0,0,543,15.36
677,1997-01-03,46.69,1,0.0,679,0,0,543,46.69
678,1997-01-03,15.96,1,0.0,680,0,0,543,15.96
679,1997-01-03,29.98,1,0.0,681,0,0,543,29.98
680,1997-02-02,69.22,2,5.500656076371,682,30,1,543,42.29
681,1997-04-25,58.85,3,93.61425446025572,683,112,2,543,62.62666666666666
682,1997-01-03,13.97,1,0.0,684,0,0,543,13.97
683,1997-01-03,8.77,1,0.0,685,0,0,543,8.77
684,1997-01-03,32.37,1,0.0,686,0,0,543,32.37
685,1998-04-10,34.41,2,0.0,687,462,1,543,23.69
686,1997-01-03,14.37,1,0.0,688,0,0,543,14.37
687,1997-06-23,12.25,5,46.128779502829396,689,140,4,512,12.25
688,1997-01-03,21.75,1,0.0,690,0,0,543,21.75
689,1998-06-28,27.98,13,223.95044924066917,691,541,12,543,31.663076923076922
690,1997-01-03,12.49,1,0.0,692,0,0,543,12.49
691,1997-06-04,16.36,2,9.308250532369263,693,152,1,543,15.66
692,1997-01-03,15.99,1,0.0,694,0,0,543,15.99
693,1997-01-22,22.94,2,2.6223166596891816,695,19,1,543,25.965
694,1997-01-03,37.11,1,0.0,696,0,0,543,37.11
695,1997-01-03,13.97,1,0.0,697,0,0,543,13.97
696,1998-05-01,11.88,7,64.16286190221686,698,483,6,543,21.201428571428565
697,1997-12-15,11.49,2,11.320374888632786,699,346,1,543,10.735
698,1997-01-04,89.54,1,0.0,700,0,0,542,89.54
699,1997-01-03,16.7,1,0.0,701,0,0,543,16.7
700,1998-02-03,14.49,7,94.23019342339641,702,396,6,543,19.17
701,1997-01-04,121.34,1,0.0,703,0,0,542,121.34
702,1998-01-20,31.48,4,36.514048422287644,704,382,3,543,21.3375
703,1998-01-20,11.88,2,0.0,705,382,1,543,18.21
704,1997-01-03,17.36,1,0.0,706,0,0,543,17.36
705,1997-01-03,12.49,1,0.0,707,0,0,543,12.49
706,1997-01-03,24.98,1,0.0,708,0,0,543,24.98
707,1997-01-03,14.9,1,0.0,709,0,0,543,14.9
708,1998-06-25,42.47,61,1729.299396490396,710,538,60,543,41.021311475409796
709,1998-06-15,28.98,17,236.4756780420068,711,527,16,542,27.35882352941177
710,1998-02-26,34.06,2,0.0,712,419,1,543,29.3
711,1997-01-03,21.37,1,0.0,714,0,0,543,21.37
712,1997-02-08,28.13,2,3.8200293323829686,715,36,1,543,21.46
713,1997-01-03,6.79,1,0.0,716,0,0,543,6.79
714,1997-12-05,17.99,3,35.499676260435564,717,336,2,543,16.22
715,1998-06-21,10.99,5,7.191036183560247,718,534,4,543,12.742
716,1997-01-07,34.98,1,0.0,719,0,0,539,34.98
717,1997-01-03,26.98,1,0.0,720,0,0,543,26.98
718,1997-01-03,31.13,1,0.0,721,0,0,543,31.13
719,1998-05-01,52.05,4,91.02985784409461,722,483,3,543,49.69750000000001
720,1997-01-03,14.79,1,0.0,723,0,0,543,14.79
721,1997-01-03,67.75,1,0.0,724,0,0,543,67.75
722,1997-01-03,13.97,1,0.0,725,0,0,543,13.97
723,1997-01-17,55.3,3,5.284206655420975,726,14,2,543,29.42
724,1997-01-03,9.77,1,0.0,727,0,0,543,9.77
725,1997-01-03,21.7,1,0.0,728,0,0,543,21.7
726,1998-06-18,24.37,21,389.83289278680815,729,531,20,543,31.00666666666667
727,1998-02-23,72.97,17,639.9988063398913,730,416,16,543,50.31647058823529
728,1997-11-13,56.98,2,24.47468519050791,731,314,1,543,35.97
729,1997-11-10,42.98,3,72.71512002582574,732,311,2,543,38.39666666666667
730,1997-01-03,125.6,1,0.0,733,0,0,543,125.6
731,1997-07-29,27.94,2,12.78103886642739,734,186,1,522,18.455
732,1998-06-15,12.99,4,9.007505080143133,735,487,3,502,12.4875
733,1997-01-03,28.74,1,0.0,736,0,0,543,28.74
734,1998-05-23,36.05,6,117.44286410384005,737,440,5,478,33.38666666666666
735,1997-02-03,9.98,2,2.125887835026333,738,31,1,543,9.98
736,1997-03-08,32.37,2,8.782202556953663,739,64,1,543,34.92
737,1997-01-03,15.36,1,0.0,740,0,0,543,15.36
738,1997-01-04,43.13,1,0.0,741,0,0,542,43.13
739,1997-01-27,70.62,2,6.5709006735505975,742,24,1,543,64.575
740,1997-01-12,15.7,1,0.0,743,0,0,534,15.7
741,1997-12-02,108.43,3,160.9710382591278,744,333,2,543,90.40000000000002
742,1997-01-03,12.49,1,0.0,745,0,0,543,12.49
743,1997-07-19,98.16,4,219.49851881729626,746,197,3,543,86.0
744,1997-01-21,27.34,2,3.4141665132581265,747,18,1,543,38.61
745,1997-01-03,49.97,1,0.0,748,0,0,543,49.97
746,1997-01-03,36.74,1,0.0,749,0,0,543,36.74
747,1997-01-03,63.62,1,0.0,750,0,0,543,63.62
748,1997-01-03,29.37,1,0.0,751,0,0,543,29.37
749,1997-01-03,57.98,1,0.0,752,0,0,543,57.98
750,1997-11-23,22.49,3,48.77982346755589,753,324,2,543,24.12333333333333
751,1997-02-22,30.72,2,5.265220896174983,754,50,1,543,23.04
752,1997-01-03,52.99,1,0.0,755,0,0,543,52.99
753,1997-08-23,42.08,3,46.42339026389936,756,232,2,543,23.47333333333333
754,1997-01-03,9.77,1,0.0,757,0,0,543,9.77
755,1998-05-31,14.99,33,636.1920228340324,758,513,32,543,28.31484848484849
756,1997-12-11,16.99,2,13.744563779616476,759,342,1,543,15.18
757,1998-04-20,26.3,3,2.4503523055849543,760,472,2,543,17.81
758,1997-01-03,9.97,1,0.0,761,0,0,543,9.97
759,1997-01-03,23.54,1,0.0,762,0,0,543,23.54
760,1997-01-23,34.92,2,4.098363918232788,763,20,1,543,43.795
761,1998-04-24,12.99,4,10.259707060583908,764,475,3,542,21.5825
762,1998-01-02,11.49,3,38.660733194389145,765,360,2,539,116.47666666666667
763,1997-07-07,36.41,10,132.2094169512114,766,183,9,541,22.662
764,1997-11-30,13.99,10,240.00185992768485,767,331,9,543,29.281999999999996
765,1997-01-03,43.49,1,0.0,768,0,0,543,43.49
766,1997-01-03,55.53,1,0.0,769,0,0,543,55.53
767,1997-01-03,12.77,1,0.0,770,0,0,543,12.77
768,1997-01-03,34.72,1,0.0,771,0,0,543,34.72
769,1998-05-02,43.97,10,69.33972290741943,772,484,9,543,20.872
770,1997-12-22,66.97,10,316.7588322875557,773,352,9,542,39.48
771,1997-01-03,12.49,1,0.0,774,0,0,543,12.49
772,1997-01-04,186.67,1,0.0,775,0,0,542,186.67
773,1998-05-25,14.99,12,154.39899228998692,776,506,11,542,20.231666666666673
774,1997-01-04,9.97,1,0.0,777,0,0,542,9.97
775,1997-08-31,30.13,5,110.03057919501806,778,240,4,543,29.904
776,1997-01-04,15.9,1,0.0,779,0,0,542,15.9
777,1998-01-10,11.49,4,65.70348812419877,780,365,3,536,35.545
778,1997-06-01,14.96,3,37.05853550196289,781,146,2,540,19.44
779,1997-01-04,10.77,1,0.0,782,0,0,542,10.77
780,1998-06-18,27.41,11,431.324532368618,783,530,10,542,54.42272727272727
781,1997-11-12,85.44,4,182.85866916659612,784,311,3,541,66.97
782,1997-01-04,11.97,1,0.0,785,0,0,542,11.97
783,1997-01-04,60.33,1,0.0,786,0,0,542,60.33
784,1997-01-04,179.01,1,0.0,787,0,0,542,179.01
785,1997-01-04,14.96,1,0.0,788,0,0,542,14.96
786,1998-03-30,28.97,3,13.658837572024515,789,450,2,542,33.14666666666667
787,1998-06-28,16.49,15,125.06762627333,790,537,14,539,18.024666666666665
788,1997-01-04,28.77,1,0.0,791,0,0,542,28.77
789,1997-01-09,50.6,1,0.0,792,0,0,537,50.6
790,1997-01-04,33.51,1,0.0,793,0,0,542,33.51
791,1997-03-02,15.36,2,4.464450004585244,794,57,1,542,15.16
792,1997-01-04,13.97,1,0.0,795,0,0,542,13.97
793,1997-01-04,12.49,1,0.0,796,0,0,542,12.49
794,1998-06-27,50.85,16,515.0485139515591,797,539,15,542,48.495625
795,1997-01-12,23.54,1,0.0,798,0,0,534,23.54
796,1998-01-27,45.47,4,34.217800072772576,799,353,3,507,53.4325
797,1998-02-22,15.49,4,148.2649323549915,800,408,3,536,64.74
798,1997-02-04,9.77,1,0.0,801,0,0,511,9.77
799,1997-01-04,44.14,1,0.0,802,0,0,542,44.14
800,1997-01-04,11.77,1,0.0,803,0,0,542,11.77
801,1998-03-19,12.58,3,25.670905130992647,804,439,2,542,27.926666666666666
802,1998-06-27,9.99,4,17.526493143146666,805,539,3,542,25.38
803,1998-03-15,44.96,5,22.769734086679325,806,425,4,532,49.928000000000004
804,1997-01-04,25.14,1,0.0,807,0,0,542,25.14
805,1998-06-09,58.84,6,0.0,808,521,5,542,76.355
806,1997-01-25,27.74,1,0.0,809,0,0,521,27.74
807,1997-01-04,18.36,1,0.0,810,0,0,542,18.36
808,1997-11-19,37.48,3,152.64195843218369,811,317,2,540,84.95333333333333
809,1997-01-04,33.52,1,0.0,812,0,0,542,33.52
810,1997-02-25,59.25,2,12.350414101117867,813,52,1,542,64.03999999999999
811,1997-02-06,64.49,2,8.096314046737712,814,33,1,542,60.625
812,1997-01-19,9.77,1,0.0,815,0,0,527,9.77
813,1997-01-04,35.31,1,0.0,816,0,0,542,35.31
814,1997-01-04,99.8,1,0.0,817,0,0,542,99.8
815,1997-01-26,13.77,2,1.9633173839995877,818,22,1,542,14.07
