cust,date,sales,counts,clv
667,1997-07-30,69.64,4,145.06752291392817
668,1997-03-26,51.98,2,16.57077950504165
669,1997-01-03,26.14,1,0.0
670,1998-06-09,27.47,4,14.926968083512895
671,1997-12-19,13.99,2,12.574493185483698
672,1997-06-28,15.36,2,11.376222758280747
673,1997-01-03,14.77,1,0.0
674,1997-08-03,30.92,8,125.43397304975771
675,1997-01-03,24.99,1,0.0
676,1997-01-03,22.54,1,0.0
677,1997-01-03,58.98,1,0.0
678,1997-01-03,15.36,1,0.0
679,1997-01-03,46.69,1,0.0
680,1997-01-03,15.96,1,0.0
681,1997-01-03,29.98,1,0.0
682,1997-02-02,69.22,2,5.500656076371
683,1997-04-25,58.85,3,93.61425446025572
684,1997-01-03,13.97,1,0.0
685,1997-01-03,8.77,1,0.0
686,1997-01-03,32.37,1,0.0
687,1998-04-10,34.41,2,0.0
688,1997-01-03,14.37,1,0.0
689,1997-06-23,12.25,5,46.128779502829396
690,1997-01-03,21.75,1,0.0
691,1998-06-28,27.98,13,223.95044924066917
692,1997-01-03,12.49,1,0.0
693,1997-06-04,16.36,2,9.308250532369263
694,1997-01-03,15.99,1,0.0
695,1997-01-22,22.94,2,2.6223166596891816
696,1997-01-03,37.11,1,0.0
697,1997-01-03,13.97,1,0.0
698,1998-05-01,11.88,7,64.16286190221686
699,1997-12-15,11.49,2,11.320374888632786
700,1997-01-04,89.54,1,0.0
701,1997-01-03,16.7,1,0.0
702,1998-02-03,14.49,7,94.23019342339641
703,1997-01-04,121.34,1,0.0
704,1998-01-20,31.48,4,36.514048422287644
705,1998-01-20,11.88,2,0.0
706,1997-01-03,17.36,1,0.0
707,1997-01-03,12.49,1,0.0
708,1997-01-03,24.98,1,0.0
709,1997-01-03,14.9,1,0.0
710,1998-06-25,42.47,61,1729.299396490396
711,1998-06-15,28.98,17,236.4756780420068
712,1998-02-26,34.06,2,0.0
714,1997-01-03,21.37,1,0.0
715,1997-02-08,28.13,2,3.8200293323829686
716,1997-01-03,6.79,1,0.0
717,1997-12-05,17.99,3,35.499676260435564
718,1998-06-21,10.99,5,7.191036183560247
719,1997-01-07,34.98,1,0.0
720,1997-01-03,26.98,1,0.0
721,1997-01-03,31.13,1,0.0
722,1998-05-01,52.05,4,91.02985784409461
723,1997-01-03,14.79,1,0.0
724,1997-01-03,67.75,1,0.0
725,1997-01-03,13.97,1,0.0
726,1997-01-17,55.3,3,5.284206655420975
727,1997-01-03,9.77,1,0.0
728,1997-01-03,21.7,1,0.0
729,1998-06-18,24.37,21,389.83289278680815
730,1998-02-23,72.97,17,639.9988063398913
731,1997-11-13,56.98,2,24.47468519050791
732,1997-11-10,42.98,3,72.71512002582574
733,1997-01-03,125.6,1,0.0
734,1997-07-29,27.94,2,12.78103886642739
735,1998-06-15,12.99,4,9.007505080143133
736,1997-01-03,28.74,1,0.0
737,1998-05-23,36.05,6,117.44286410384005
738,1997-02-03,9.98,2,2.125887835026333
739,1997-03-08,32.37,2,8.782202556953663
740,1997-01-03,15.36,1,0.0
741,1997-01-04,43.13,1,0.0
742,1997-01-27,70.62,2,6.5709006735505975
743,1997-01-12,15.7,1,0.0
744,1997-12-02,108.43,3,160.9710382591278
745,1997-01-03,12.49,1,0.0
746,1997-07-19,98.16,4,219.49851881729626
747,1997-01-21,27.34,2,3.4141665132581265
748,1997-01-03,49.97,1,0.0
749,1997-01-03,36.74,1,0.0
750,1997-01-03,63.62,1,0.0
751,1997-01-03,29.37,1,0.0
752,1997-01-03,57.98,1,0.0
753,1997-11-23,22.49,3,48.77982346755589
754,1997-02-22,30.72,2,5.265220896174983
755,1997-01-03,52.99,1,0.0
756,1997-08-23,42.08,3,46.42339026389936
757,1997-01-03,9.77,1,0.0
758,1998-05-31,14.99,33,636.1920228340324
759,1997-12-11,16.99,2,13.744563779616476
760,1998-04-20,26.3,3,2.4503523055849543
761,1997-01-03,9.97,1,0.0
762,1997-01-03,23.54,1,0.0
763,1997-01-23,34.92,2,4.098363918232788
764,1998-04-24,12.99,4,10.259707060583908
765,1998-01-02,11.49,3,38.660733194389145
766,1997-07-07,36.41,10,132.2094169512114
767,1997-11-30,13.99,10,240.00185992768485
768,1997-01-03,43.49,1,0.0
769,1997-01-03,55.53,1,0.0
770,1997-01-03,12.77,1,0.0
771,1997-01-03,34.72,1,0.0
772,1998-05-02,43.97,10,69.33972290741943
773,1997-12-22,66.97,10,316.7588322875557
774,1997-01-03,12.49,1,0.0
775,1997-01-04,186.67,1,0.0
776,1998-05-25,14.99,12,154.39899228998692
777,1997-01-04,9.97,1,0.0
778,1997-08-31,30.13,5,110.03057919501806
779,1997-01-04,15.9,1,0.0
780,1998-01-10,11.49,4,65.70348812419877
781,1997-06-01,14.96,3,37.05853550196289
782,1997-01-04,10.77,1,0.0
783,1998-06-18,27.41,11,431.324532368618
784,1997-11-12,85.44,4,182.85866916659612
785,1997-01-04,11.97,1,0.0
786,1997-01-04,60.33,1,0.0
787,1997-01-04,179.01,1,0.0
788,1997-01-04,14.96,1,0.0
789,1998-03-30,28.97,3,13.658837572024515
790,1998-06-28,16.49,15,125.06762627333
791,1997-01-04,28.77,1,0.0
792,1997-01-09,50.6,1,0.0
793,1997-01-04,33.51,1,0.0
794,1997-03-02,15.36,2,4.464450004585244
795,1997-01-04,13.97,1,0.0
796,1997-01-04,12.49,1,0.0
797,1998-06-27,50.85,16,515.0485139515591
798,1997-01-12,23.54,1,0.0
799,1998-01-27,45.47,4,34.217800072772576
800,1998-02-22,15.49,4,148.2649323549915
801,1997-02-04,9.77,1,0.0
802,1997-01-04,44.14,1,0.0
803,1997-01-04,11.77,1,0.0
804,1998-03-19,12.58,3,25.670905130992647
805,1998-06-27,9.99,4,17.526493143146666
806,1998-03-15,44.96,5,22.769734086679325
807,1997-01-04,25.14,1,0.0
808,1998-06-09,58.84,6,0.0
809,1997-01-25,27.74,1,0.0
810,1997-01-04,18.36,1,0.0
811,1997-11-19,37.48,3,152.64195843218369
812,1997-01-04,33.52,1,0.0
813,1997-02-25,59.25,2,12.350414101117867
814,1997-02-06,64.49,2,8.096314046737712
815,1997-01-19,9.77,1,0.0
816,1997-01-04,35.31,1,0.0
817,1997-01-04,99.8,1,0.0
818,1997-01-26,13.77,2,1.9633173839995877
819,1997-01-29,70.67,7,0.13950716314377504
820,1998-02-15,15.49,2,0.0
821,1997-10-17,19.98,5,73.34948440601238
822,1997-06-01,29.92,5,75.76828503555899
823,1997-01-04,11.97,1,0.0
824,1998-06-12,39.86,12,393.09401359678014
825,1998-01-19,83.43,6,0.0
826,1997-01-04,34.94,1,0.0
827,1997-12-26,31.48,8,236.6497704970103
828,1997-03-25,39.98,2,10.152356157794424
829,1997-01-04,11.75,1,0.0
830,1998-01-23,12.99,5,39.5082840553295
831,1997-01-04,53.98,1,0.0
832,1997-01-04,13.77,1,0.0
833,1997-01-04,21.37,1,0.0
834,1997-01-04,21.98,1,0.0
835,1997-01-04,16.56,1,0.0
836,1997-11-12,140.42,4,311.45249513179107
837,1997-10-03,19.48,4,67.99458374376735
838,1997-01-04,14.99,1,0.0
839,1997-01-04,14.99,1,0.0
840,1997-12-12,18.49,3,53.216962213743436
841,1997-01-13,14.99,2,1.0889939027469118
842,1997-01-19,20.98,2,2.494578813809984
843,1997-08-18,19.99,5,106.707738284963
844,1997-01-04,11.77,1,0.0
845,1998-05-06,9.99,13,202.93869605459037
846,1998-04-03,34.49,7,240.83079680440014
847,1997-01-04,37.51,1,0.0
848,1998-05-19,11.89,4,0.0
849,1998-05-03,11.99,10,77.94931132713265
850,1997-11-05,173.88,6,414.5791089349368
851,1997-01-14,13.58,2,1.5040989790065271
852,1997-01-04,12.49,1,0.0
853,1997-01-04,42.7,1,0.0
854,1997-01-22,44.51,1,0.0
855,1997-06-25,55.45,2,26.259038076062637
856,1997-12-17,149.89,4,146.89641263854725
857,1997-01-04,24.94,1,0.0
858,1997-01-13,26.73,1,0.0
859,1997-09-18,15.98,3,60.50782213988678
860,1998-05-18,31.49,8,80.53363385823025
861,1998-02-18,14.99,3,18.891134242868933
862,1997-01-04,49.99,1,0.0
863,1997-01-04,43.7,1,0.0
864,1997-01-04,11.77,1,0.0
865,1997-01-27,38.06,2,5.4465031748314985
866,1997-01-04,34.34,1,0.0
867,1997-01-04,53.47,1,0.0
868,1997-01-04,44.88,1,0.0
869,1997-01-04,49.98,1,0.0
870,1998-03-09,39.47,11,233.957313567294
871,1998-06-10,14.49,2,0.0
872,1997-01-04,11.77,1,0.0
873,1997-12-13,28.48,6,141.9272858397301
874,1998-05-03,15.49,6,21.441256869463658
875,1997-01-04,16.99,1,0.0
876,1997-04-07,13.97,4,44.23119056058403
877,1997-01-04,14.99,1,0.0
878,1997-01-04,14.3,1,0.0
879,1997-01-04,14.37,1,0.0
880,1997-01-09,24.98,2,1.1275847497520741
881,1998-04-18,106.03,5,110.4276661099227
882,1997-07-15,22.74,3,36.953099503817526
883,1997-01-11,36.99,1,0.0
884,1997-01-04,82.89,1,0.0
885,1997-01-04,11.77,1,0.0
886,1997-01-04,16.7,1,0.0
887,1998-03-07,137.45,13,616.0487312275966
888,1997-01-09,9.98,1,0.0
889,1997-01-25,16.99,2,1.968344111854974
890,1997-02-15,11.77,2,4.655080057647291
891,1998-06-13,37.97,5,22.267248740303604
892,1998-06-30,14.99,6,3.654633243913346
893,1997-01-04,109.28,1,0.0
894,1998-01-28,11.49,6,43.74208948108303
895,1997-05-03,11.77,2,8.974829910560603
896,1998-05-05,11.49,9,113.14668488529855
897,1997-01-04,36.35,1,0.0
898,1997-01-04,14.99,1,0.0
899,1997-01-04,145.47,1,0.0
900,1997-01-04,28.33,1,0.0
901,1997-11-07,12.99,2,16.3078928886456
902,1997-01-04,20.54,1,0.0
903,1997-01-04,22.77,1,0.0
904,1997-02-01,11.77,3,7.781825526548343
905,1997-08-17,11.77,5,51.755659796545665
906,1997-01-04,38.76,1,0.0
907,1997-01-04,15.36,1,0.0
909,1997-01-04,27.13,1,0.0
910,1998-05-22,27.99,14,133.60271995101735
911,1997-01-04,42.67,1,0.0
912,1997-03-12,18.37,4,20.281676436396214
913,1997-01-04,12.77,1,0.0
914,1997-01-04,27.94,1,0.0
915,1997-12-23,14.99,4,61.99577984143224
916,1997-01-04,89.24,1,0.0
917,1997-01-04,8.97,1,0.0
918,1997-12-07,15.49,3,85.36006446813434
919,1997-03-12,68.29,1,0.0
920,1998-05-21,39.47,9,111.14052079705236
921,1997-01-06,24.98,1,0.0
922,1997-01-07,47.48,1,0.0
923,1998-03-12,22.48,6,166.71921087173152
924,1997-09-21,64.95,2,25.861920525387482
926,1997-12-29,91.43,3,84.68443120292301
927,1998-01-03,30.48,4,78.55849206266349
928,1997-04-27,24.76,3,54.89460931686246
929,1997-04-01,50.88,3,78.00895827443094
930,1997-02-04,47.08,3,13.182293178280116
931,1998-06-04,15.49,6,51.150138788736506
932,1998-03-13,11.88,2,0.0
933,1997-04-07,126.3,7,20.564506638478697
934,1997-06-15,12.25,2,13.586106598928644
935,1997-01-04,24.98,1,0.0
936,1997-01-04,14.99,1,0.0
937,1997-01-10,16.36,1,0.0
938,1998-03-14,127.92,4,172.58246407038223
939,1997-01-04,14.9,1,0.0
940,1997-01-04,25.13,1,0.0
941,1998-03-02,14.99,7,92.77806427910984
942,1998-02-03,14.99,3,11.275078987726385
943,1997-03-09,19.99,2,5.364260484179704
944,1997-01-04,35.99,1,0.0
945,1997-11-28,13.99,5,82.30357099222027
946,1998-01-29,28.91,8,150.3437452785142
947,1997-02-09,20.77,2,5.7820763192466185
948,1997-07-24,13.97,2,20.707226754313584
949,1997-01-04,45.69,1,0.0
950,1997-01-11,68.47,1,0.0
951,1998-03-21,55.46,4,64.9297186311869
952,1997-01-04,31.98,1,0.0
953,1997-01-04,15.36,1,0.0
954,1997-01-04,58.66,1,0.0
955,1997-03-19,66.64,2,5.003269349228523
956,1997-01-04,34.69,1,0.0
957,1997-01-04,68.65,1,0.0
958,1997-01-04,117.1,1,0.0
959,1997-01-06,17.9,1,0.0
960,1997-01-04,27.77,1,0.0
961,1997-01-05,98.38,1,0.0
962,1998-06-04,16.49,9,161.94318073659872
963,1997-01-04,75.81,1,0.0
964,1997-01-04,14.37,1,0.0
965,1998-05-22,12.58,8,42.60864673882653
966,1997-01-04,21.75,1,0.0
967,1997-02-17,33.35,1,0.0
968,1998-02-16,6.49,6,46.69235268263782
969,1997-01-04,14.96,1,0.0
970,1997-01-18,12.99,2,1.5441155194547342
971,1997-07-26,12.77,2,10.055389549904806
972,1997-01-04,29.33,1,0.0
973,1997-01-04,46.99,1,0.0
974,1997-01-04,18.36,1,0.0
975,1997-01-05,95.73,1,0.0
976,1997-01-04,13.97,1,0.0
977,1997-01-04,28.99,1,0.0
978,1997-04-19,7.49,2,6.435059774408593
979,1998-03-26,11.88,6,36.62784914589117
980,1998-06-11,50.95,8,242.81911115471715
981,1998-03-21,283.39,2,0.0
982,1997-01-05,48.5,1,0.0
983,1997-01-05,137.11,1,0.0
984,1997-01-05,44.69,1,0.0
985,1997-12-13,42.47,3,107.85783866023172
986,1997-01-05,77.25,1,0.0
987,1997-02-24,27.53,2,4.979149173124082
988,1997-09-11,48.97,5,181.04753886263904
989,1997-01-05,14.96,1,0.0
990,1997-01-08,13.58,2,0.9518276340016284
991,1998-05-28,71.54,3,4.51737759021959
992,1997-12-16,15.49,6,219.283601656377
993,1997-12-08,16.48,3,38.87311729706492
994,1997-12-01,14.49,2,16.995728995534314
995,1997-03-15,15.36,2,1.5532298794420456
996,1997-01-05,79.55,1,0.0
997,1997-10-11,27.98,8,206.5821726394968
998,1998-04-17,26.48,5,123.31209836937091
999,1998-04-30,12.58,4,56.58419199688881
1000,1997-01-20,8.99,1,0.0
1001,1997-05-18,26.94,3,43.270583680655854
1002,1998-05-07,15.48,3,2.9774692313514977
1003,1997-01-05,44.75,1,0.0
1004,1998-02-01,137.92,3,7.662694385240877
1005,1997-01-05,31.32,1,0.0
1006,1997-01-05,14.37,1,0.0
1007,1997-01-29,26.96,2,2.9581075895824216
1008,1997-05-17,14.96,3,49.773176472675544
1009,1997-02-19,20.3,2,4.468452112766841
1010,1997-01-05,21.74,1,0.0
1011,1997-01-06,54.67,1,0.0
1012,1997-05-03,32.51,4,43.488795395299434
1013,1997-01-05,38.99,1,0.0
1014,1997-01-05,96.36,1,0.0
1015,1997-01-05,19.7,1,0.0
1016,1997-10-10,12.99,2,11.623505123108664
1017,1997-01-05,9.97,1,0.0
1018,1998-05-08,72.45,8,105.16067526334234
1019,1997-01-15,19.99,2,1.6885299120256332
1020,1997-01-05,29.73,1,0.0
1021,1997-07-20,15.96,2,20.017772465668962
1022,1997-01-05,14.7,1,0.0
1023,1997-01-05,24.98,1,0.0
1024,1997-01-05,62.25,1,0.0
1025,1998-06-16,11.88,5,7.060443775029912
1026,1997-06-21,26.73,3,88.3887679722222
1027,1997-06-24,14.37,2,9.415769814609703
1028,1997-01-05,14.48,1,0.0
1029,1997-04-06,83.78,3,109.12420056074804
1030,1997-05-11,10.77,5,102.75573158266505
1031,1997-01-05,31.32,1,0.0
1032,1998-05-01,30.25,9,218.89690887506137
1033,1997-01-05,55.88,1,0.0
1034,1997-01-05,33.96,1,0.0
1035,1997-02-26,42.09,2,10.798986755024686
1036,1997-01-05,12.77,1,0.0
1037,1998-06-02,55.97,3,5.5686441840025465
1038,1997-01-05,283.97,1,0.0
1039,1997-10-10,15.49,4,56.32009028111823
1040,1997-01-05,15.99,1,0.0
1041,1998-02-14,28.48,2,0.0
1042,1997-02-18,42.7,1,0.0
1043,1997-01-05,75.82,1,0.0
1044,1997-01-05,11.77,1,0.0
1045,1998-05-31,51.46,5,71.9579543466173
1046,1997-04-22,13.97,4,88.16280928590481
1047,1997-01-07,32.31,1,0.0
1048,1997-02-26,24.54,2,7.650030636160505
1049,1997-01-05,14.37,1,0.0
1050,1997-01-05,21.76,1,0.0
1051,1997-01-05,13.97,1,0.0
1052,1997-01-05,11.77,1,0.0
1053,1998-03-01,36.34,3,0.0
1054,1997-01-05,25.74,1,0.0
1055,1997-01-05,33.4,1,0.0
1056,1997-04-09,33.72,3,52.702171487821
1057,1997-02-19,12.97,3,25.352399050338487
1058,1997-01-05,31.52,1,0.0
1059,1997-01-05,155.37,1,0.0
1060,1997-01-05,29.92,1,0.0
1061,1997-01-05,11.77,1,0.0
1062,1997-01-05,14.96,1,0.0
1063,1997-05-29,38.51,2,12.894857851230805
1064,1997-01-05,45.31,1,0.0
1065,1997-03-08,55.77,2,8.036383942190339
1066,1997-12-14,37.47,3,83.08844594900327
1067,1997-01-05,71.45,1,0.0
1068,1998-04-08,20.96,8,105.27160249818596
1069,1997-05-06,26.73,3,38.117455659265055
1070,1997-01-05,14.37,1,0.0
1071,1998-06-11,29.48,4,53.39668505071607
1072,1997-01-05,14.37,1,0.0
1073,1997-01-05,26.99,1,0.0
1074,1997-01-05,68.84,1,0.0
1075,1998-06-23,14.99,4,0.0
1076,1997-08-17,39.69,3,104.73463770303923
1077,1998-06-21,38.06,49,1456.6315805374222
1078,1998-05-27,16.99,3,3.6533749712153374
1079,1997-01-05,66.0,1,0.0
1080,1997-01-05,14.99,1,0.0
1081,1997-01-05,29.98,1,0.0
1082,1998-04-02,53.99,2,0.0
1083,1998-06-27,25.98,11,248.49526081585185
1084,1998-05-25,100.43,4,55.857482360515576
1085,1998-04-26,14.42,13,203.9037045581107
1086,1997-12-07,29.98,4,62.77691901914545
1087,1998-05-21,12.99,6,90.49544841799187
1088,1997-01-05,47.07,1,0.0
1089,1997-09-24,15.49,4,79.32399782215326
1090,1997-01-05,17.56,1,0.0
1091,1997-03-26,39.91,2,14.587726744895509
1092,1998-06-25,42.47,10,82.2917472119096
1093,1997-01-05,24.99,1,0.0
1094,1998-06-13,12.58,10,54.77398383000538
1095,1997-01-15,6.79,2,0.9727518866069174
1096,1997-01-05,13.97,1,0.0
1097,1997-01-05,155.24,1,0.0
1098,1997-01-05,11.77,1,0.0
1099,1998-06-17,46.47,12,188.6679971516458
1100,1997-06-30,28.76,4,50.52676951219834
1102,1997-01-06,51.88,1,0.0
1103,1997-01-05,41.1,1,0.0
1104,1998-04-20,30.98,2,0.0
1105,1997-01-05,21.97,2,0.0
1106,1997-01-05,14.37,1,0.0
1107,1997-06-22,14.96,3,37.15657634897022
1108,1998-03-06,2.99,18,159.21054253762946
1109,1997-01-05,13.97,1,0.0
1110,1997-01-05,75.45,1,0.0
1111,1998-02-25,9.99,4,55.173085692955894
1112,1997-01-05,11.77,1,0.0
1113,1997-01-05,33.99,1,0.0
1114,1997-12-28,28.98,2,23.319022637290253
1115,1997-01-06,19.99,1,0.0
1116,1997-01-05,14.37,1,0.0
1117,1997-01-27,14.96,1,0.0
1118,1997-01-05,9.77,1,0.0
1119,1997-05-03,11.77,2,6.72553051677054
1120,1998-02-23,15.49,4,5.459602471829809
1121,1998-01-19,38.47,4,60.56465527937029
1122,1997-08-13,52.04,2,23.20129854520452
1123,1997-01-05,19.96,1,0.0
1124,1997-01-05,26.13,1,0.0
1125,1997-03-27,13.77,2,5.663774093679299
1126,1997-01-06,64.28,1,0.0
1127,1997-01-05,14.37,1,0.0
1128,1997-01-05,13.99,1,0.0
1129,1997-01-05,13.97,1,0.0
1130,1997-01-05,14.99,1,0.0
1131,1997-01-05,71.63,1,0.0
1132,1998-04-25,13.87,4,43.499965969679
1133,1998-05-29,12.99,7,38.38678041449154
1134,1997-01-05,42.98,1,0.0
1135,1997-01-06,32.95,1,0.0
1136,1997-01-05,11.77,1,0.0
1137,1998-05-02,26.48,4,89.93613704799023
1138,1997-01-05,16.0,1,0.0
1139,1997-05-09,14.37,3,8.93844242488781
1140,1997-01-05,13.97,1,0.0
1141,1997-01-05,16.7,1,0.0
1142,1997-02-23,29.9,1,0.0
1143,1997-02-18,18.74,2,3.8059263891074737
1144,1997-02-15,43.11,1,0.0
1145,1997-01-05,19.96,1,0.0
1146,1997-01-05,28.14,1,0.0
1147,1997-01-05,26.73,1,0.0
1148,1998-03-31,17.62,8,67.7961389427861
1149,1997-01-06,12.78,2,0.5721226567592971
1150,1997-01-05,37.97,1,0.0
1151,1997-01-05,96.41,1,0.0
1152,1997-09-10,8.99,4,41.783981343203344
1153,1998-03-15,84.56,2,0.0
1154,1997-01-20,14.37,2,1.2286259547556768
1155,1998-02-07,65.73,2,0.0
1156,1997-08-29,26.34,4,56.8985863467711
1157,1997-09-19,41.97,5,123.99070331068131
1158,1997-08-26,14.99,2,27.002075227480177
1159,1997-02-08,15.9,1,0.0
1160,1997-02-06,89.9,3,62.10943252791168
1161,1998-03-22,115.92,11,824.2153108830138
1162,1997-02-06,15.76,1,0.0
1163,1997-01-05,17.9,1,0.0
1164,1997-01-31,74.43,2,5.029835841179558
1165,1997-01-05,9.98,1,0.0
1166,1997-01-05,109.9,1,0.0
1167,1998-04-18,62.79,8,271.3204328395467
1168,1997-01-05,41.5,1,0.0
1169,1997-02-22,13.97,1,0.0
1170,1998-05-21,28.98,11,249.73896838653724
1171,1998-05-31,54.96,13,200.61230794312164
1172,1997-01-05,14.99,1,0.0
1173,1997-01-05,28.19,1,0.0
1174,1997-01-05,34.9,1,0.0
1175,1997-01-06,53.08,1,0.0
1176,1998-06-28,15.49,15,313.34076942759634
1177,1997-01-05,77.07,1,0.0
1178,1997-01-05,14.79,1,0.0
1179,1997-01-05,15.36,1,0.0
1180,1997-11-18,48.47,2,21.355346651982845
1181,1997-01-05,12.97,1,0.0
1182,1997-01-05,22.53,1,0.0
1183,1998-06-19,25.07,8,140.40542530808418
1184,1997-02-19,5.78,3,13.684358375613314
1185,1997-11-12,58.96,5,268.3075719255055
1187,1997-01-05,11.99,1,0.0
1188,1997-01-05,43.09,1,0.0
1189,1997-01-17,16.3,1,0.0
1190,1998-05-04,39.95,5,93.90706176719596
1191,1997-01-05,45.29,1,0.0
1192,1998-02-15,43.98,3,10.388001266868171
1193,1997-01-05,23.99,1,0.0
1194,1997-01-05,21.99,1,0.0
1195,1998-06-07,24.98,17,290.94257634804814
1196,1998-01-17,34.76,4,62.73703993336871
1197,1997-01-05,28.93,1,0.0
1198,1997-01-20,27.94,2,1.91115410340018
1199,1997-01-05,26.73,1,0.0
1200,1997-01-06,40.69,1,0.0
1201,1998-06-21,92.03,2,0.0
1202,1997-01-05,11.99,1,0.0
1203,1997-07-10,45.68,2,16.627592807960976
1204,1997-06-06,37.51,4,166.99375735360408
1205,1997-08-13,116.9,6,289.7968583298745
1206,1997-01-05,14.37,1,0.0
1207,1997-02-28,14.37,1,0.0
1208,1998-04-25,6.49,5,55.3375613528076
1209,1997-01-05,31.51,1,0.0
1210,1997-01-05,25.74,1,0.0
1211,1997-01-05,9.97,1,0.0
1212,1997-11-02,83.95,9,234.54790752870602
1213,1997-12-06,41.47,2,31.991050945317923
1214,1997-02-01,23.37,2,2.7970567797163075
1215,1997-01-05,72.64,1,0.0
1216,1997-01-05,11.99,1,0.0
1217,1997-03-26,12.97,2,8.652612763266202
1218,1997-01-05,15.36,1,0.0
1219,1997-01-05,26.34,1,0.0
1220,1997-01-05,12.77,1,0.0
1221,1998-01-31,63.45,5,96.39760213177719
1222,1997-01-05,20.99,1,0.0
1223,1997-01-05,56.51,1,0.0
1224,1997-01-11,63.11,1,0.0
1226,1998-02-17,11.88,7,21.150917993313247
1227,1997-10-07,4.49,2,14.61703440933644
1228,1997-11-09,16.99,7,116.29169967468457
1229,1998-02-19,74.97,10,164.16637395695338
1230,1997-01-05,56.5,1,0.0
1231,1997-01-05,25.74,1,0.0
1232,1997-09-07,53.48,8,230.6323293570441
1233,1997-01-05,29.92,1,0.0
1234,1997-01-05,24.77,1,0.0
1235,1997-01-05,14.9,1,0.0
1236,1998-01-19,35.98,4,4.903025901368892
1237,1998-06-04,14.99,4,26.12140859375111
1238,1997-01-05,44.37,1,0.0
1239,1997-01-05,38.39,1,0.0
1240,1997-01-05,36.36,1,0.0
1241,1998-01-28,38.97,5,69.63207498607471
1242,1997-01-06,15.36,1,0.0
1243,1997-04-21,29.92,2,13.000410876045985
1244,1997-11-16,29.99,2,22.89150657328237
1245,1997-01-05,9.77,1,0.0
1246,1997-01-16,12.49,2,1.055827339835061
1247,1998-06-29,42.47,6,22.813812767446702
1248,1998-04-01,62.57,5,125.51659042182013
1249,1997-06-01,22.44,3,92.18788886259523
1250,1998-04-05,30.47,4,96.46815113170412
1251,1998-05-05,21.09,8,70.36525397098244
1252,1997-06-21,26.22,2,12.294155703106028
1253,1997-01-05,28.74,1,0.0
1254,1998-02-02,28.02,5,46.02879519657786
1255,1997-01-05,64.84,1,0.0
1256,1997-01-05,14.37,1,0.0
1257,1998-01-27,12.99,4,15.435654859614994
1258,1998-05-25,45.47,12,549.8983262116942
1259,1997-04-05,14.96,2,10.60541295610864
1260,1998-06-23,12.49,4,51.68548794991726
1261,1997-01-06,39.98,1,0.0
1262,1997-01-06,65.85,1,0.0
1263,1998-03-10,28.86,2,0.0
1264,1997-01-06,28.74,1,0.0
1265,1997-01-06,34.74,1,0.0
1266,1997-01-06,34.47,1,0.0
1267,1997-01-06,13.97,1,0.0
1268,1997-11-14,40.97,3,52.32745737974796
1269,1997-01-06,14.96,1,0.0
1270,1997-03-04,45.13,3,37.6973292429881
1271,1997-01-06,23.95,1,0.0
1272,1997-01-06,55.23,1,0.0
1273,1997-08-04,15.36,2,13.15644514176818
1274,1997-01-06,59.13,1,0.0
1275,1997-01-06,14.37,1,0.0
1276,1997-01-07,11.77,2,0.7161502061695227
1277,1997-07-31,11.77,2,13.516732500172465
1278,1997-01-06,29.33,1,0.0
1279,1997-01-06,39.0,1,0.0
1280,1997-01-06,22.7,1,0.0
1281,1997-01-12,12.97,1,0.0
1282,1997-01-06,283.97,1,0.0
1283,1997-06-24,92.8,2,38.174011880175144
1284,1998-05-30,37.96,9,82.11887386736281
1285,1997-01-06,116.73,1,0.0
1286,1997-01-06,50.27,1,0.0
1287,1997-01-06,53.05,1,0.0
1288,1997-01-06,81.26,1,0.0
1289,1997-11-10,53.46,2,28.523494199268608
1290,1997-12-21,15.99,3,43.736454469268665
1291,1997-02-18,52.3,2,8.971942993119095
1292,1998-03-23,12.49,6,32.68101866514689
1293,1998-04-29,46.48,3,4.715109325226504
1294,1998-02-12,82.83,6,178.84871551373962
1295,1997-02-10,90.56,1,0.0
1296,1998-03-27,52.47,3,9.174111703699968
1297,1997-02-10,13.77,2,8.02650795578946
1298,1997-02-07,6.79,3,20.484642262834264
1299,1997-01-06,30.0,1,0.0
1300,1997-01-06,45.29,1,0.0
1301,1997-12-21,54.46,2,27.671447123881286
1302,1997-01-06,125.82,1,0.0
1303,1997-01-06,13.97,1,0.0
1304,1997-01-06,26.14,1,0.0
1305,1997-01-08,18.99,1,0.0
1306,1997-01-06,38.5,1,0.0
1307,1997-01-06,13.97,1,0.0
1308,1997-01-06,26.14,1,0.0
1309,1997-12-25,65.45,3,95.0450687519092
1310,1997-12-14,64.95,5,156.33977484861703
1311,1997-01-06,69.22,1,0.0
1312,1997-01-07,105.57,1,0.0
1313,1998-06-02,29.98,4,47.63551963503149
1314,1998-06-02,28.97,14,360.85538827234717
1315,1997-01-06,63.69,1,0.0
1316,1998-05-01,15.49,7,98.78779771847799
1317,1997-01-06,32.98,1,0.0
1318,1997-01-06,33.99,1,0.0
1319,1997-01-06,27.94,1,0.0
1320,1997-01-06,45.33,1,0.0
1321,1997-01-06,52.27,1,0.0
1322,1997-01-08,39.09,2,1.037224564791162
1323,1997-08-10,9.98,4,93.45862400202464
1324,1997-01-06,14.79,1,0.0
1325,1997-01-06,87.4,1,0.0
1326,1997-01-06,12.49,1,0.0
1327,1997-03-18,49.31,5,8.039722539517006
1328,1997-01-06,34.94,1,0.0
